id_venda;data_venda;data_envio;id_cliente;id_produto;id_vendedor;id_loja;quantidade;preco_unitario;desconto_pct;desconto_valor;valor_bruto;valor_liquido;custo_total;status_entrega;meio_pagamento
57753;2025-04-12;2025-04-14;500;31;24;15;1;369.0;0.1;36.9;369.0;332.1;160.0;Entregue;Cartão de Crédito
57754;2025-04-12;2025-04-18;417;33;19;12;1;239.0;0.0;0.0;239.0;239.0;110.0;Entregue;Boleto Bancário
57755;2025-04-12;2025-04-16;821;9;17;10;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Em Trânsito;Cartão de Débito
57756;2025-04-12;2025-04-17;400;26;10;6;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Entregue;PIX
57757;2025-04-12;2025-04-13;492;5;15;9;4;1099.0;0.0;0.0;4396.0;4396.0;2480.0;Entregue;PIX
57758;2025-04-12;2025-04-16;923;21;18;11;1;799.0;0.0;0.0;799.0;799.0;380.0;Entregue;Boleto Bancário
57759;2025-04-12;2025-04-18;817;25;19;12;2;399.0;0.1;79.8;798.0;718.2;360.0;Devolvido;PIX
57760;2025-04-12;2025-04-17;486;6;2;1;1;249.9;0.0;0.0;249.9;249.9;110.0;Entregue;Cartão de Crédito
57761;2025-04-12;2025-04-14;495;14;15;9;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Em Trânsito;Boleto Bancário
57762;2025-04-12;2025-04-15;67;26;19;12;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Cancelado;Cartão de Crédito
57763;2025-04-12;2025-04-13;414;4;4;2;1;1299.0;0.1;129.9;1299.0;1169.1;750.0;Entregue;PIX
57764;2025-04-12;2025-04-13;1161;32;18;11;1;149.0;0.0;0.0;149.0;149.0;65.0;Devolvido;PIX
57765;2025-04-12;2025-04-13;470;34;21;14;1;99.0;0.05;4.95;99.0;94.05;40.0;Entregue;Cartão de Débito
57766;2025-04-12;2025-04-17;1145;32;18;11;3;149.0;0.0;0.0;447.0;447.0;195.0;Entregue;Cartão de Crédito
57767;2025-04-12;2025-04-14;275;8;13;8;1;319.9;0.0;0.0;319.9;319.9;140.0;Devolvido;PIX
57768;2025-04-12;2025-04-16;994;22;15;9;4;649.0;0.0;0.0;2596.0;2596.0;1160.0;Em Trânsito;Boleto Bancário
57769;2025-04-12;2025-04-18;516;10;23;15;2;6199.0;0.0;0.0;12398.0;12398.0;7600.0;Entregue;PIX
57770;2025-04-12;2025-04-14;937;22;23;15;2;649.0;0.15;194.7;1298.0;1103.3;580.0;Devolvido;Boleto Bancário
57771;2025-04-12;2025-04-13;1137;22;2;1;2;649.0;0.15;194.7;1298.0;1103.3;580.0;Entregue;Boleto Bancário
57772;2025-04-12;2025-04-17;333;1;19;12;4;4499.0;0.0;0.0;17996.0;17996.0;11200.0;Devolvido;Cartão de Crédito
57773;2025-04-12;2025-04-17;859;21;18;11;1;799.0;0.05;39.95;799.0;759.05;380.0;Cancelado;Boleto Bancário
57774;2025-04-12;2025-04-18;1121;7;6;4;3;139.9;0.05;20.99;419.7;398.71;165.0;Entregue;Cartão de Débito
57775;2025-04-12;2025-04-17;1146;34;9;6;1;99.0;0.0;0.0;99.0;99.0;40.0;Entregue;Cartão de Débito
57776;2025-04-12;2025-04-17;601;2;18;11;1;3599.0;0.15;539.85;3599.0;3059.15;2200.0;Entregue;Cartão de Crédito
57777;2025-04-12;2025-04-13;1088;14;8;5;2;5499.0;0.05;549.9;10998.0;10448.1;6400.0;Entregue;Cartão de Crédito
57778;2025-04-12;2025-04-13;1052;33;21;14;1;239.0;0.1;23.9;239.0;215.1;110.0;Devolvido;PIX
57779;2025-04-12;2025-04-17;80;1;17;10;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Em Trânsito;Cartão de Débito
57780;2025-04-12;2025-04-16;779;2;19;12;1;3599.0;0.15;539.85;3599.0;3059.15;2200.0;Entregue;PIX
57781;2025-04-12;2025-04-18;589;1;23;15;2;4499.0;0.0;0.0;8998.0;8998.0;5600.0;Entregue;PIX
57782;2025-04-12;2025-04-14;112;17;7;4;2;589.0;0.05;58.9;1178.0;1119.1;580.0;Entregue;PIX
57783;2025-04-12;2025-04-17;145;18;5;3;1;3699.0;0.0;0.0;3699.0;3699.0;2100.0;Devolvido;PIX
57784;2025-04-12;2025-04-16;638;15;6;4;2;599.0;0.0;0.0;1198.0;1198.0;620.0;Devolvido;Boleto Bancário
57785;2025-04-12;2025-04-16;932;23;23;15;2;1899.0;0.0;0.0;3798.0;3798.0;1900.0;Cancelado;Boleto Bancário
57786;2025-04-12;2025-04-16;664;1;20;13;1;4499.0;0.05;224.95;4499.0;4274.05;2800.0;Entregue;Boleto Bancário
57787;2025-04-12;2025-04-15;726;8;24;15;3;319.9;;47.98;959.7;911.72;420.0;entregue;Cartão de Crédito
57788;2025-04-12;2025-04-13;903;7;7;4;1;139.9;0.05;7.0;139.9;132.9;55.0;Entregue;PIX
57789;2025-04-12;2025-04-13;490;25;1;1;1;399.0;0.1;39.9;399.0;359.1;180.0;Em Trânsito;Boleto Bancário
57790;2025-04-12;2025-04-18;1132;2;21;14;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Entregue;PIX
57791;2025-04-12;2025-04-14;674;26;21;14;1;1499.0;0.05;74.95;1499.0;1424.05;700.0;Cancelado;Cartão de Débito
57792;2025-04-12;2025-04-16;610;32;10;6;1;149.0;0.05;7.45;149.0;141.55;65.0;Entregue;PIX
57793;2025-04-12;2025-04-13;839;23;20;13;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Devolvido;Cartão de Débito
57794;2025-04-12;2025-04-16;160;30;15;9;1;189.0;0.0;0.0;189.0;189.0;85.0;Em Trânsito;Cartão de Débito
57795;2025-04-12;2025-04-13;776;19;13;8;2;1199.0;0.0;0.0;2398.0;2398.0;1160.0;Devolvido;Cartão de Crédito
57796;2025-04-12;2025-04-17;589;5;7;4;1;1099.0;0.1;109.9;1099.0;989.1;620.0;Entregue;Boleto Bancário
57797;2025-04-12;2025-04-17;303;17;24;15;2;589.0;0.05;58.9;1178.0;1119.1;580.0;Entregue;PIX
57798;2025-04-12;2025-04-16;861;2;8;5;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Cancelado;Cartão de Débito
57799;2025-04-12;2025-04-16;858;1;18;11;2;4499.0;0.0;0.0;8998.0;8998.0;5600.0;Entregue;Boleto Bancário
57800;2025-04-12;2025-04-16;53;21;1;1;2;799.0;0.1;159.8;1598.0;1438.2;760.0;Em Trânsito;PIX
57801;2025-04-12;2025-04-16;933;28;16;10;1;2299.0;0.2;459.8;2299.0;1839.2;1100.0;Devolvido;Cartão de Crédito
57802;2025-04-12;2025-04-16;71;6;13;8;1;249.9;0.0;0.0;249.9;249.9;110.0;Entregue;Cartão de Crédito
57803;2025-04-12;2025-04-17;871;26;25;15;1;1499.0;0.15;224.85;1499.0;1274.15;700.0;Entregue;Cartão de Crédito
57804;2025-04-12;2025-04-17;264;27;6;4;1;1799.0;0.1;179.9;1799.0;1619.1;890.0;Entregue;Cartão de Crédito
57805;2025-04-12;2025-04-16;367;13;11;7;1;3199.0;0.05;159.95;3199.0;3039.05;1800.0;Entregue;Boleto Bancário
57806;2025-04-12;2025-04-15;203;23;17;10;1;1899.0;0.15;284.85;1899.0;1614.15;950.0;Entregue;Cartão de Crédito
57807;2025-04-12;2025-04-15;1162;29;19;12;2;299.0;0.0;0.0;598.0;598.0;280.0;Entregue;Cartão de Débito
57808;2025-04-12;2025-04-18;912;3;16;10;1;5799.0;0.1;579.9;5799.0;5219.1;3500.0;Entregue;PIX
57809;2025-04-12;2025-04-18;103;11;21;14;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Entregue;Cartão de Crédito
57810;2025-04-12;2025-04-18;277;30;24;15;1;189.0;0.0;0.0;189.0;189.0;85.0;Entregue;PIX
57811;2025-04-12;2025-04-13;1137;28;12;7;1;2299.0;0.05;114.95;2299.0;2184.05;1100.0;Entregue;Cartão de Crédito
57812;2025-04-12;2025-04-17;532;16;9;6;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;PIX
57813;2025-04-13;2025-04-17;883;12;16;10;2;499.0;0.05;49.9;998.0;948.1;440.0;Entregue;Cartão de Crédito
57814;2025-04-13;2025-04-19;1042;26;8;5;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Devolvido;Cartão de Débito
57815;2025-04-13;2025-04-17;857;21;24;15;1;799.0;0.0;0.0;799.0;799.0;380.0;Cancelado;Boleto Bancário
57816;2025-04-13;2025-04-18;964;24;1;1;1;899.0;0.1;89.9;899.0;809.1;420.0;Em Trânsito;Cartão de Débito
57817;2025-04-13;2025-04-18;286;33;4;2;1;239.0;0.05;11.95;239.0;227.05;110.0;Entregue;Boleto Bancário
57818;2025-04-13;2025-04-16;837;17;22;15;3;589.0;0.0;0.0;1767.0;1767.0;870.0;Devolvido;Boleto Bancário
57819;2025-04-13;2025-04-17;476;23;6;4;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Em Trânsito;Cartão de Crédito
57820;2025-04-13;2025-04-17;418;13;14;8;1;3199.0;0.05;159.95;3199.0;3039.05;1800.0;Devolvido;Cartão de Crédito
57821;2025-04-13;2025-04-16;847;32;23;15;1;149.0;0.05;7.45;149.0;141.55;65.0;Entregue;Cartão de Débito
57822;2025-04-13;2025-04-15;429;22;12;7;1;649.0;0.05;32.45;649.0;616.55;290.0;Cancelado;Cartão de Débito
57823;2025-04-13;2025-04-14;138;5;4;2;2;1099.0;0.0;0.0;2198.0;2198.0;1240.0;Entregue;Cartão de Crédito
57824;2025-04-13;2025-04-18;63;4;22;15;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Entregue;Cartão de Débito
57825;2025-04-13;2025-04-14;613;9;22;15;1;3299.0;0.2;659.8;3299.0;2639.2;1900.0;Entregue;PIX
57826;2025-04-13;2025-04-18;1069;7;22;15;2;139.9;0.0;0.0;279.8;279.8;110.0;Devolvido;Boleto Bancário
57827;2025-04-13;2025-04-16;471;24;10;6;1;899.0;0.0;0.0;899.0;899.0;420.0;Entregue;Cartão de Crédito
57828;2025-04-13;2025-04-18;246;14;2;1;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Entregue;PIX
57829;2025-04-13;2025-04-16;765;14;15;9;1;5499.0;0.05;274.95;5499.0;5224.05;3200.0;Entregue;Boleto Bancário
57830;2025-04-13;2025-04-19;578;14;19;12;2;5499.0;0.05;549.9;10998.0;10448.1;6400.0;Devolvido;Boleto Bancário
57831;2025-04-13;2025-04-19;667;25;2;1;1;399.0;0.0;0.0;399.0;399.0;180.0;Entregue;Cartão de Crédito
57832;2025-04-13;2025-04-19;1088;7;7;4;2;139.9;0.0;0.0;279.8;279.8;110.0;Entregue;Cartão de Crédito
57833;2025-04-13;2025-04-16;892;18;12;7;1;3699.0;0.0;0.0;3699.0;3699.0;2100.0;Devolvido;PIX
57834;2025-04-13;2025-04-18;1002;25;1;1;3;399.0;0.0;0.0;1197.0;1197.0;540.0;Em Trânsito;Cartão de Crédito
57835;2025-04-13;2025-04-19;663;17;12;7;2;589.0;0.15;176.7;1178.0;1001.3;580.0;Entregue;Boleto Bancário
57836;2025-04-13;2025-04-15;1140;30;2;1;1;189.0;0.0;0.0;189.0;189.0;85.0;Entregue;Cartão de Crédito
57837;2025-04-13;2025-04-18;481;8;4;2;1;319.9;0.0;0.0;319.9;319.9;140.0;Entregue;Cartão de Débito
57838;2025-04-13;2025-04-16;1009;1;14;8;1;4499.0;0.1;449.9;4499.0;4049.1;2800.0;Entregue;Boleto Bancário
57839;2025-04-13;2025-04-15;56;25;1;1;1;399.0;0.2;79.8;399.0;319.2;180.0;Em Trânsito;Boleto Bancário
57840;2025-04-13;2025-04-19;1051;13;21;14;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Entregue;Cartão de Crédito
57841;2025-04-13;2025-04-17;711;12;24;15;1;499.0;;0.0;499.0;499.0;220.0;;Cartão de Débito
57842;2025-04-13;2025-04-17;1005;26;15;9;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Entregue;Boleto Bancário
57843;2025-04-13;2025-04-16;55;26;17;10;2;1499.0;0.0;0.0;2998.0;2998.0;1400.0;Entregue;PIX
57844;2025-04-13;2025-04-19;638;14;25;15;3;5499.0;0.0;0.0;16497.0;16497.0;9600.0;Em Trânsito;Cartão de Débito
57845;2025-04-13;2025-04-14;518;10;11;7;1;6199.0;0.05;309.95;6199.0;5889.05;3800.0;Entregue;Cartão de Débito
57846;2025-04-13;2025-04-15;1037;27;14;8;2;1799.0;0.1;359.8;3598.0;3238.2;1780.0;Devolvido;Cartão de Débito
57847;2025-04-13;2025-04-19;288;27;11;7;1;1799.0;0.05;89.95;1799.0;1709.05;890.0;Cancelado;Boleto Bancário
57848;2025-04-13;2025-04-19;104;27;4;2;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Entregue;Cartão de Crédito
57849;2025-04-13;2025-04-17;599;14;12;7;1;5499.0;0.15;824.85;5499.0;4674.15;3200.0;Entregue;Cartão de Débito
57850;2025-04-13;2025-04-18;651;16;22;15;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;Boleto Bancário
57851;2025-04-13;2025-04-16;368;31;2;1;1;369.0;0.1;36.9;369.0;332.1;160.0;Entregue;Boleto Bancário
57852;2025-04-13;2025-04-17;960;24;1;1;1;899.0;0.0;0.0;899.0;899.0;420.0;Entregue;Cartão de Crédito
57853;2025-04-13;2025-04-14;20;3;20;13;1;5799.0;0.2;1159.8;5799.0;4639.2;3500.0;Entregue;PIX
57854;2025-04-13;2025-04-14;270;22;3;2;1;649.0;0.0;0.0;649.0;649.0;290.0;Em Trânsito;Cartão de Crédito
57855;2025-04-13;2025-04-17;660;2;10;6;2;3599.0;0.15;1079.7;7198.0;6118.3;4400.0;Em Trânsito;PIX
57856;2025-04-13;2025-04-19;743;7;24;15;1;139.9;0.2;27.98;139.9;111.92;55.0;Cancelado;Cartão de Débito
57857;2025-04-13;2025-04-17;435;11;24;15;2;1599.0;0.05;159.9;3198.0;3038.1;1700.0;Em Trânsito;Cartão de Crédito
57858;2025-04-13;2025-04-16;400;7;11;7;1;139.9;0.05;7.0;139.9;132.9;55.0;Em Trânsito;PIX
57859;2025-04-13;2025-04-17;456;9;8;5;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Boleto Bancário
57860;2025-04-13;2025-04-18;1100;5;3;2;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Entregue;PIX
57861;2025-04-13;2025-04-15;911;5;8;5;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Em Trânsito;Boleto Bancário
57862;2025-04-13;2025-04-15;1175;15;3;2;1;599.0;0.0;0.0;599.0;599.0;310.0;Entregue;PIX
57863;2025-04-13;2025-04-19;39;28;19;12;5;2299.0;0.05;574.75;11495.0;10920.25;5500.0;Entregue;Cartão de Crédito
57864;2025-04-13;2025-04-15;873;26;4;2;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Em Trânsito;PIX
57865;2025-04-13;2025-04-14;837;15;8;5;1;599.0;0.05;29.95;599.0;569.05;310.0;Entregue;Cartão de Débito
57866;2025-04-13;2025-04-19;52;20;7;4;2;2199.0;0.05;219.9;4398.0;4178.1;2200.0;Entregue;Cartão de Débito
57867;2025-04-13;2025-04-18;348;9;25;15;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Boleto Bancário
57868;2025-04-13;2025-04-14;497;1;9;6;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Devolvido;Boleto Bancário
57869;2025-04-13;2025-04-19;393;29;22;15;2;299.0;0.15;89.7;598.0;508.3;280.0;Cancelado;Boleto Bancário
57870;2025-04-13;2025-04-19;783;5;10;6;2;1099.0;0.1;219.8;2198.0;1978.2;1240.0;Cancelado;PIX
57871;2025-04-13;2025-04-15;929;1;17;10;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Entregue;Cartão de Crédito
57872;2025-04-13;2025-04-18;805;1;14;8;1;4499.0;0.1;449.9;4499.0;4049.1;2800.0;Entregue;PIX
57873;2025-04-13;2025-04-16;431;2;15;9;5;3599.0;0.1;1799.5;17995.0;16195.5;11000.0;Em Trânsito;Cartão de Crédito
57874;2025-04-13;2025-04-18;829;5;16;10;1;1099.0;0.1;109.9;1099.0;989.1;620.0;Devolvido;PIX
57875;2025-04-13;2025-04-14;595;12;17;10;1;499.0;0.05;24.95;499.0;474.05;220.0;Entregue;PIX
57876;2025-04-13;2025-04-16;995;13;20;13;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Cancelado;Cartão de Débito
57877;2025-04-13;2025-04-16;355;1;1;1;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Entregue;PIX
57878;2025-04-13;2025-04-16;194;23;3;2;3;1899.0;0.05;284.85;5697.0;5412.15;2850.0;Em Trânsito;Cartão de Crédito
57879;2025-04-13;2025-04-14;1194;16;25;15;1;349.9;0.1;34.99;349.9;314.91;160.0;Devolvido;PIX
57880;2025-04-13;2025-04-17;320;15;20;13;1;599.0;0.0;0.0;599.0;599.0;310.0;Devolvido;PIX
57881;2025-04-13;2025-04-19;1122;22;16;10;3;649.0;0.0;0.0;1947.0;1947.0;870.0;Entregue;Cartão de Débito
57882;2025-04-13;2025-04-18;232;34;12;7;1;99.0;0.05;4.95;99.0;94.05;40.0;Entregue;PIX
57883;2025-04-13;2025-04-14;1091;30;9;6;1;189.0;0.0;0.0;189.0;189.0;85.0;Entregue;PIX
57884;2025-04-13;2025-04-16;587;28;8;5;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Entregue;Boleto Bancário
57885;2025-04-13;2025-04-19;693;21;16;10;1;799.0;0.0;0.0;799.0;799.0;380.0;Entregue;Cartão de Débito
57886;2025-04-13;2025-04-14;1151;32;7;4;2;149.0;0.15;44.7;298.0;253.3;130.0;Entregue;Boleto Bancário
57887;2025-04-13;2025-04-17;248;11;2;1;1;1599.0;0.15;239.85;1599.0;1359.15;850.0;Devolvido;Cartão de Débito
57888;2025-04-13;2025-04-14;187;6;7;4;1;249.9;0.1;24.99;249.9;224.91;110.0;Em Trânsito;PIX
57889;2025-04-13;2025-04-15;321;6;10;6;1;249.9;0.0;0.0;249.9;249.9;110.0;Entregue;Cartão de Débito
57890;2025-04-13;2025-04-16;1050;32;12;7;1;149.0;0.0;0.0;149.0;149.0;65.0;Entregue;Boleto Bancário
57891;2025-04-13;2025-04-15;803;14;12;7;3;5499.0;0.15;2474.55;16497.0;14022.45;9600.0;Entregue;PIX
57892;2025-04-13;2025-04-14;409;11;1;1;1;1599.0;0.1;159.9;1599.0;1439.1;850.0;Cancelado;Cartão de Crédito
57893;2025-04-13;2025-04-17;1062;24;8;5;1;899.0;0.0;0.0;899.0;899.0;420.0;Entregue;Cartão de Crédito
57894;2025-04-13;2025-04-17;709;17;4;2;1;589.0;0.1;58.9;589.0;530.1;290.0;Entregue;Cartão de Crédito
57895;2025-04-13;2025-04-14;354;5;9;6;1;1099.0;0.15;164.85;1099.0;934.15;620.0;Em Trânsito;Cartão de Crédito
57896;2025-04-13;2025-04-15;933;33;14;8;2;239.0;0.15;71.7;478.0;406.3;220.0;Entregue;Boleto Bancário
57897;2025-04-13;2025-04-15;247;33;10;6;2;239.0;0.1;47.8;478.0;430.2;220.0;Devolvido;Cartão de Débito
57898;2025-04-13;2025-04-17;47;2;14;8;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Em Trânsito;Cartão de Crédito
57899;2025-04-13;2025-04-18;324;10;20;13;2;6199.0;0.0;0.0;12398.0;12398.0;7600.0;Entregue;Boleto Bancário
57900;2025-04-13;2025-04-18;172;6;18;11;1;249.9;0.0;0.0;249.9;249.9;110.0;Devolvido;Cartão de Crédito
57901;2025-04-13;2025-04-17;149;23;10;6;1;1899.0;0.0;0.0;1899.0;1899.0;950.0;Entregue;PIX
57902;2025-04-13;2025-04-16;66;17;22;15;1;589.0;0.0;0.0;589.0;589.0;290.0;Entregue;Cartão de Crédito
57903;2025-04-13;2025-04-17;577;12;20;13;4;499.0;0.0;0.0;1996.0;1996.0;880.0;Entregue;PIX
57904;2025-04-13;2025-04-14;354;9;11;7;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Cartão de Crédito
57905;2025-04-13;2025-04-16;831;15;19;12;1;599.0;0.0;0.0;599.0;599.0;310.0;Entregue;Cartão de Débito
57906;2025-04-13;2025-04-14;1007;7;17;10;1;139.9;0.1;13.99;139.9;125.91;55.0;Entregue;Cartão de Crédito
57907;2025-04-13;2025-04-16;1038;8;23;15;1;319.9;0.0;0.0;319.9;319.9;140.0;Cancelado;Boleto Bancário
57908;2025-04-13;2025-04-19;1090;2;24;15;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Devolvido;Cartão de Débito
57909;2025-04-13;2025-04-15;1164;26;4;2;1;1499.0;0.1;149.9;1499.0;1349.1;700.0;Cancelado;PIX
57910;2025-04-13;2025-04-14;600;1;7;4;1;4499.0;;224.95;4499.0;4274.05;2800.0;;Boleto Bancário
57911;2025-04-13;2025-04-14;1001;23;3;2;2;1899.0;0.0;0.0;3798.0;3798.0;1900.0;Entregue;Boleto Bancário
57912;2025-04-13;2025-04-19;85;16;20;13;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;Boleto Bancário
57913;2025-04-13;2025-04-16;609;1;18;11;4;4499.0;0.0;0.0;17996.0;17996.0;11200.0;Devolvido;Boleto Bancário
57914;2025-04-13;2025-04-14;851;28;15;9;1;2299.0;0.05;114.95;2299.0;2184.05;1100.0;Entregue;PIX
57915;2025-04-13;2025-04-19;305;21;18;11;1;799.0;0.0;0.0;799.0;799.0;380.0;Em Trânsito;PIX
57916;2025-04-13;2025-04-18;112;29;8;5;1;299.0;0.1;29.9;299.0;269.1;140.0;Em Trânsito;Cartão de Crédito
57917;2025-04-13;2025-04-15;507;6;18;11;1;249.9;0.05;12.5;249.9;237.4;110.0;Entregue;PIX
57918;2025-04-13;2025-04-16;964;27;16;10;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Entregue;Cartão de Crédito
57919;2025-04-13;2025-04-18;726;5;7;4;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Em Trânsito;Boleto Bancário
57920;2025-04-13;2025-04-16;444;10;24;15;2;6199.0;0.1;1239.8;12398.0;11158.2;7600.0;Em Trânsito;Boleto Bancário
57921;2025-04-13;2025-04-19;457;13;1;1;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Entregue;Cartão de Débito
57922;2025-04-13;2025-04-14;455;17;2;1;2;589.0;0.0;0.0;1178.0;1178.0;580.0;Entregue;PIX
57923;2025-04-13;2025-04-17;899;1;7;4;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Entregue;PIX
57924;2025-04-13;2025-04-15;602;7;20;13;4;139.9;0.1;55.96;559.6;503.64;220.0;Entregue;Boleto Bancário
57925;2025-04-13;2025-04-17;1008;28;21;14;3;2299.0;0.0;0.0;6897.0;6897.0;3300.0;Cancelado;Cartão de Débito
57926;2025-04-13;2025-04-17;714;22;13;8;1;649.0;0.15;97.35;649.0;551.65;290.0;Entregue;Cartão de Crédito
57927;2025-04-13;2025-04-18;59;22;25;15;1;649.0;0.15;97.35;649.0;551.65;290.0;Entregue;Cartão de Crédito
57928;2025-04-13;2025-04-14;945;25;17;10;1;399.0;0.2;79.8;399.0;319.2;180.0;Entregue;PIX
57929;2025-04-13;2025-04-19;49;22;14;8;1;649.0;0.05;32.45;649.0;616.55;290.0;Entregue;Cartão de Débito
57930;2025-04-13;2025-04-16;408;28;4;2;1;2299.0;0.05;114.95;2299.0;2184.05;1100.0;Entregue;Boleto Bancário
57931;2025-04-13;2025-04-17;979;34;19;12;1;99.0;0.15;14.85;99.0;84.15;40.0;Entregue;PIX
57932;2025-04-13;2025-04-17;984;17;3;2;1;589.0;0.0;0.0;589.0;589.0;290.0;Cancelado;Cartão de Crédito
57933;2025-04-13;2025-04-14;211;9;17;10;2;3299.0;0.15;989.7;6598.0;5608.3;3800.0;Em Trânsito;Boleto Bancário
57934;2025-04-14;2025-04-15;945;13;2;1;1;3199.0;0.15;479.85;3199.0;2719.15;1800.0;Entregue;Cartão de Débito
57935;2025-04-14;2025-04-16;627;2;3;2;3;3599.0;;0.0;10797.0;10797.0;6600.0;;Boleto Bancário
57936;2025-04-14;2025-04-17;586;14;21;14;2;5499.0;0.05;549.9;10998.0;10448.1;6400.0;Entregue;PIX
57937;2025-04-14;2025-04-18;192;26;7;4;1;1499.0;0.05;74.95;1499.0;1424.05;700.0;Entregue;Cartão de Crédito
57938;2025-04-14;2025-04-16;1156;28;4;2;2;2299.0;0.0;0.0;4598.0;4598.0;2200.0;Entregue;Boleto Bancário
57939;2025-04-14;2025-04-16;180;28;22;15;4;2299.0;0.0;0.0;9196.0;9196.0;4400.0;Entregue;Boleto Bancário
57940;2025-04-14;2025-04-16;442;12;18;11;1;499.0;0.0;0.0;499.0;499.0;220.0;Entregue;PIX
57941;2025-04-14;2025-04-19;556;31;10;6;2;369.0;0.0;0.0;738.0;738.0;320.0;Cancelado;Boleto Bancário
57942;2025-04-14;2025-04-15;441;6;12;7;1;249.9;0.0;0.0;249.9;249.9;110.0;Cancelado;PIX
57943;2025-04-14;2025-04-18;1111;18;7;4;1;3699.0;0.1;369.9;3699.0;3329.1;2100.0;Entregue;Boleto Bancário
57944;2025-04-14;2025-04-16;173;3;11;7;1;5799.0;0.2;1159.8;5799.0;4639.2;3500.0;Entregue;Cartão de Débito
57945;2025-04-14;2025-04-16;317;4;7;4;2;1299.0;0.15;389.7;2598.0;2208.3;1500.0;Entregue;Boleto Bancário
57946;2025-04-14;2025-04-16;353;28;14;8;3;2299.0;0.0;0.0;6897.0;6897.0;3300.0;Entregue;Cartão de Débito
57947;2025-04-14;2025-04-19;367;28;15;9;2;2299.0;0.1;459.8;4598.0;4138.2;2200.0;Cancelado;Cartão de Crédito
57948;2025-04-14;2025-04-15;190;18;9;6;4;3699.0;0.0;0.0;14796.0;14796.0;8400.0;Entregue;Cartão de Crédito
57949;2025-04-14;2025-04-17;1089;30;3;2;1;189.0;0.0;0.0;189.0;189.0;85.0;Em Trânsito;Boleto Bancário
57950;2025-04-14;2025-04-18;431;29;17;10;1;299.0;0.0;0.0;299.0;299.0;140.0;Entregue;PIX
57951;2025-04-14;2025-04-17;712;19;8;5;1;1199.0;0.1;119.9;1199.0;1079.1;580.0;Entregue;Cartão de Crédito
57952;2025-04-14;2025-04-15;420;12;23;15;2;499.0;0.0;0.0;998.0;998.0;440.0;Entregue;Cartão de Débito
57953;2025-04-14;2025-04-18;676;31;4;2;1;369.0;0.2;73.8;369.0;295.2;160.0;Entregue;Cartão de Débito
57954;2025-04-14;2025-04-18;987;5;6;4;1;1099.0;0.15;164.85;1099.0;934.15;620.0;Devolvido;Cartão de Débito
57955;2025-04-14;2025-04-16;634;30;4;2;1;189.0;0.0;0.0;189.0;189.0;85.0;Entregue;Boleto Bancário
57956;2025-04-14;2025-04-15;821;11;8;5;1;1599.0;0.05;79.95;1599.0;1519.05;850.0;Entregue;Boleto Bancário
57957;2025-04-14;2025-04-18;286;15;11;7;2;599.0;0.05;59.9;1198.0;1138.1;620.0;Devolvido;PIX
57958;2025-04-14;2025-04-16;759;3;7;4;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Entregue;Cartão de Débito
57959;2025-04-14;2025-04-15;466;31;17;10;1;369.0;0.1;36.9;369.0;332.1;160.0;Entregue;Cartão de Crédito
57960;2025-04-14;2025-04-18;1089;33;15;9;1;239.0;0.1;23.9;239.0;215.1;110.0;Entregue;Cartão de Crédito
