data;ano;num_mes;nome_mes;mes_curto;ano_mes;ano_mes_num;num_trimestre;nome_trimestre;ano_trimestre;dia_mes;dia_semana_num;dia_semana_nome;eh_fim_semana;semana_ano
2025-01-12;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;12;7;Domingo;Sim;2
2025-01-13;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;13;1;Segunda-feira;Não;3
2025-01-14;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;14;2;Terça-feira;Não;3
2025-01-15;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;15;3;Quarta-feira;Não;3
2025-01-16;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;16;4;Quinta-feira;Não;3
2025-01-17;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;17;5;Sexta-feira;Não;3
2025-01-18;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;18;6;Sábado;Sim;3
2025-01-19;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;19;7;Domingo;Sim;3
2025-01-20;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;20;1;Segunda-feira;Não;4
2025-01-21;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;21;2;Terça-feira;Não;4
2025-01-22;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;22;3;Quarta-feira;Não;4
2025-01-23;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;23;4;Quinta-feira;Não;4
2025-01-24;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;24;5;Sexta-feira;Não;4
2025-01-25;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;25;6;Sábado;Sim;4
2025-01-26;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;26;7;Domingo;Sim;4
2025-01-27;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;27;1;Segunda-feira;Não;5
2025-01-28;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;28;2;Terça-feira;Não;5
2025-01-29;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;29;3;Quarta-feira;Não;5
2025-01-30;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;30;4;Quinta-feira;Não;5
2025-01-31;2025;1;Janeiro;Jan;2025-01;202501;1;T1;2025-T1;31;5;Sexta-feira;Não;5
2025-02-01;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;1;6;Sábado;Sim;5
2025-02-02;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;2;7;Domingo;Sim;5
2025-02-03;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;3;1;Segunda-feira;Não;6
2025-02-04;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;4;2;Terça-feira;Não;6
2025-02-05;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;5;3;Quarta-feira;Não;6
2025-02-06;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;6;4;Quinta-feira;Não;6
2025-02-07;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;7;5;Sexta-feira;Não;6
2025-02-08;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;8;6;Sábado;Sim;6
2025-02-09;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;9;7;Domingo;Sim;6
2025-02-10;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;10;1;Segunda-feira;Não;7
2025-02-11;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;11;2;Terça-feira;Não;7
2025-02-12;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;12;3;Quarta-feira;Não;7
2025-02-13;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;13;4;Quinta-feira;Não;7
2025-02-14;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;14;5;Sexta-feira;Não;7
2025-02-15;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;15;6;Sábado;Sim;7
2025-02-16;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;16;7;Domingo;Sim;7
2025-02-17;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;17;1;Segunda-feira;Não;8
2025-02-18;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;18;2;Terça-feira;Não;8
2025-02-19;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;19;3;Quarta-feira;Não;8
2025-02-20;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;20;4;Quinta-feira;Não;8
2025-02-21;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;21;5;Sexta-feira;Não;8
2025-02-22;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;22;6;Sábado;Sim;8
2025-02-23;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;23;7;Domingo;Sim;8
2025-02-24;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;24;1;Segunda-feira;Não;9
2025-02-25;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;25;2;Terça-feira;Não;9
2025-02-26;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;26;3;Quarta-feira;Não;9
2025-02-27;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;27;4;Quinta-feira;Não;9
2025-02-28;2025;2;Fevereiro;Fev;2025-02;202502;1;T1;2025-T1;28;5;Sexta-feira;Não;9
2025-03-01;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;1;6;Sábado;Sim;9
2025-03-02;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;2;7;Domingo;Sim;9
2025-03-03;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;3;1;Segunda-feira;Não;10
2025-03-04;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;4;2;Terça-feira;Não;10
2025-03-05;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;5;3;Quarta-feira;Não;10
2025-03-06;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;6;4;Quinta-feira;Não;10
2025-03-07;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;7;5;Sexta-feira;Não;10
2025-03-08;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;8;6;Sábado;Sim;10
2025-03-09;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;9;7;Domingo;Sim;10
2025-03-10;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;10;1;Segunda-feira;Não;11
2025-03-11;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;11;2;Terça-feira;Não;11
2025-03-12;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;12;3;Quarta-feira;Não;11
2025-03-13;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;13;4;Quinta-feira;Não;11
2025-03-14;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;14;5;Sexta-feira;Não;11
2025-03-15;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;15;6;Sábado;Sim;11
2025-03-16;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;16;7;Domingo;Sim;11
2025-03-17;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;17;1;Segunda-feira;Não;12
2025-03-18;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;18;2;Terça-feira;Não;12
2025-03-19;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;19;3;Quarta-feira;Não;12
2025-03-20;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;20;4;Quinta-feira;Não;12
2025-03-21;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;21;5;Sexta-feira;Não;12
2025-03-22;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;22;6;Sábado;Sim;12
2025-03-23;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;23;7;Domingo;Sim;12
2025-03-24;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;24;1;Segunda-feira;Não;13
2025-03-25;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;25;2;Terça-feira;Não;13
2025-03-26;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;26;3;Quarta-feira;Não;13
2025-03-27;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;27;4;Quinta-feira;Não;13
2025-03-28;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;28;5;Sexta-feira;Não;13
2025-03-29;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;29;6;Sábado;Sim;13
2025-03-30;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;30;7;Domingo;Sim;13
2025-03-31;2025;3;Março;Mar;2025-03;202503;1;T1;2025-T1;31;1;Segunda-feira;Não;14
2025-04-01;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;1;2;Terça-feira;Não;14
2025-04-02;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;2;3;Quarta-feira;Não;14
2025-04-03;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;3;4;Quinta-feira;Não;14
2025-04-04;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;4;5;Sexta-feira;Não;14
2025-04-05;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;5;6;Sábado;Sim;14
2025-04-06;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;6;7;Domingo;Sim;14
2025-04-07;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;7;1;Segunda-feira;Não;15
2025-04-08;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;8;2;Terça-feira;Não;15
2025-04-09;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;9;3;Quarta-feira;Não;15
2025-04-10;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;10;4;Quinta-feira;Não;15
2025-04-11;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;11;5;Sexta-feira;Não;15
2025-04-12;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;12;6;Sábado;Sim;15
2025-04-13;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;13;7;Domingo;Sim;15
2025-04-14;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;14;1;Segunda-feira;Não;16
2025-04-15;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;15;2;Terça-feira;Não;16
2025-04-16;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;16;3;Quarta-feira;Não;16
2025-04-17;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;17;4;Quinta-feira;Não;16
2025-04-18;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;18;5;Sexta-feira;Não;16
2025-04-19;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;19;6;Sábado;Sim;16
2025-04-20;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;20;7;Domingo;Sim;16
2025-04-21;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;21;1;Segunda-feira;Não;17
2025-04-22;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;22;2;Terça-feira;Não;17
2025-04-23;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;23;3;Quarta-feira;Não;17
2025-04-24;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;24;4;Quinta-feira;Não;17
2025-04-25;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;25;5;Sexta-feira;Não;17
2025-04-26;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;26;6;Sábado;Sim;17
2025-04-27;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;27;7;Domingo;Sim;17
2025-04-28;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;28;1;Segunda-feira;Não;18
2025-04-29;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;29;2;Terça-feira;Não;18
2025-04-30;2025;4;Abril;Abr;2025-04;202504;2;T2;2025-T2;30;3;Quarta-feira;Não;18
2025-05-01;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;1;4;Quinta-feira;Não;18
2025-05-02;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;2;5;Sexta-feira;Não;18
2025-05-03;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;3;6;Sábado;Sim;18
2025-05-04;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;4;7;Domingo;Sim;18
2025-05-05;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;5;1;Segunda-feira;Não;19
2025-05-06;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;6;2;Terça-feira;Não;19
2025-05-07;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;7;3;Quarta-feira;Não;19
2025-05-08;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;8;4;Quinta-feira;Não;19
2025-05-09;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;9;5;Sexta-feira;Não;19
2025-05-10;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;10;6;Sábado;Sim;19
2025-05-11;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;11;7;Domingo;Sim;19
2025-05-12;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;12;1;Segunda-feira;Não;20
2025-05-13;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;13;2;Terça-feira;Não;20
2025-05-14;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;14;3;Quarta-feira;Não;20
2025-05-15;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;15;4;Quinta-feira;Não;20
2025-05-16;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;16;5;Sexta-feira;Não;20
2025-05-17;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;17;6;Sábado;Sim;20
2025-05-18;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;18;7;Domingo;Sim;20
2025-05-19;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;19;1;Segunda-feira;Não;21
2025-05-20;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;20;2;Terça-feira;Não;21
2025-05-21;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;21;3;Quarta-feira;Não;21
2025-05-22;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;22;4;Quinta-feira;Não;21
2025-05-23;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;23;5;Sexta-feira;Não;21
2025-05-24;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;24;6;Sábado;Sim;21
2025-05-25;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;25;7;Domingo;Sim;21
2025-05-26;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;26;1;Segunda-feira;Não;22
2025-05-27;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;27;2;Terça-feira;Não;22
2025-05-28;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;28;3;Quarta-feira;Não;22
2025-05-29;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;29;4;Quinta-feira;Não;22
2025-05-30;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;30;5;Sexta-feira;Não;22
2025-05-31;2025;5;Maio;Mai;2025-05;202505;2;T2;2025-T2;31;6;Sábado;Sim;22
2025-06-01;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;1;7;Domingo;Sim;22
2025-06-02;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;2;1;Segunda-feira;Não;23
2025-06-03;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;3;2;Terça-feira;Não;23
2025-06-04;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;4;3;Quarta-feira;Não;23
2025-06-05;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;5;4;Quinta-feira;Não;23
2025-06-06;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;6;5;Sexta-feira;Não;23
2025-06-07;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;7;6;Sábado;Sim;23
2025-06-08;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;8;7;Domingo;Sim;23
2025-06-09;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;9;1;Segunda-feira;Não;24
2025-06-10;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;10;2;Terça-feira;Não;24
2025-06-11;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;11;3;Quarta-feira;Não;24
2025-06-12;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;12;4;Quinta-feira;Não;24
2025-06-13;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;13;5;Sexta-feira;Não;24
2025-06-14;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;14;6;Sábado;Sim;24
2025-06-15;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;15;7;Domingo;Sim;24
2025-06-16;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;16;1;Segunda-feira;Não;25
2025-06-17;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;17;2;Terça-feira;Não;25
2025-06-18;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;18;3;Quarta-feira;Não;25
2025-06-19;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;19;4;Quinta-feira;Não;25
2025-06-20;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;20;5;Sexta-feira;Não;25
2025-06-21;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;21;6;Sábado;Sim;25
2025-06-22;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;22;7;Domingo;Sim;25
2025-06-23;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;23;1;Segunda-feira;Não;26
2025-06-24;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;24;2;Terça-feira;Não;26
2025-06-25;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;25;3;Quarta-feira;Não;26
2025-06-26;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;26;4;Quinta-feira;Não;26
2025-06-27;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;27;5;Sexta-feira;Não;26
2025-06-28;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;28;6;Sábado;Sim;26
2025-06-29;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;29;7;Domingo;Sim;26
2025-06-30;2025;6;Junho;Jun;2025-06;202506;2;T2;2025-T2;30;1;Segunda-feira;Não;27
2025-07-01;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;1;2;Terça-feira;Não;27
2025-07-02;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;2;3;Quarta-feira;Não;27
2025-07-03;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;3;4;Quinta-feira;Não;27
2025-07-04;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;4;5;Sexta-feira;Não;27
2025-07-05;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;5;6;Sábado;Sim;27
2025-07-06;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;6;7;Domingo;Sim;27
2025-07-07;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;7;1;Segunda-feira;Não;28
2025-07-08;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;8;2;Terça-feira;Não;28
2025-07-09;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;9;3;Quarta-feira;Não;28
2025-07-10;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;10;4;Quinta-feira;Não;28
2025-07-11;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;11;5;Sexta-feira;Não;28
2025-07-12;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;12;6;Sábado;Sim;28
2025-07-13;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;13;7;Domingo;Sim;28
2025-07-14;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;14;1;Segunda-feira;Não;29
2025-07-15;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;15;2;Terça-feira;Não;29
2025-07-16;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;16;3;Quarta-feira;Não;29
2025-07-17;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;17;4;Quinta-feira;Não;29
2025-07-18;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;18;5;Sexta-feira;Não;29
2025-07-19;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;19;6;Sábado;Sim;29
2025-07-20;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;20;7;Domingo;Sim;29
2025-07-21;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;21;1;Segunda-feira;Não;30
2025-07-22;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;22;2;Terça-feira;Não;30
2025-07-23;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;23;3;Quarta-feira;Não;30
2025-07-24;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;24;4;Quinta-feira;Não;30
2025-07-25;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;25;5;Sexta-feira;Não;30
2025-07-26;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;26;6;Sábado;Sim;30
2025-07-27;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;27;7;Domingo;Sim;30
2025-07-28;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;28;1;Segunda-feira;Não;31
2025-07-29;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;29;2;Terça-feira;Não;31
2025-07-30;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;30;3;Quarta-feira;Não;31
2025-07-31;2025;7;Julho;Jul;2025-07;202507;3;T3;2025-T3;31;4;Quinta-feira;Não;31
2025-08-01;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;1;5;Sexta-feira;Não;31
2025-08-02;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;2;6;Sábado;Sim;31
2025-08-03;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;3;7;Domingo;Sim;31
2025-08-04;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;4;1;Segunda-feira;Não;32
2025-08-05;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;5;2;Terça-feira;Não;32
2025-08-06;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;6;3;Quarta-feira;Não;32
2025-08-07;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;7;4;Quinta-feira;Não;32
2025-08-08;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;8;5;Sexta-feira;Não;32
2025-08-09;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;9;6;Sábado;Sim;32
2025-08-10;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;10;7;Domingo;Sim;32
2025-08-11;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;11;1;Segunda-feira;Não;33
2025-08-12;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;12;2;Terça-feira;Não;33
2025-08-13;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;13;3;Quarta-feira;Não;33
2025-08-14;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;14;4;Quinta-feira;Não;33
2025-08-15;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;15;5;Sexta-feira;Não;33
2025-08-16;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;16;6;Sábado;Sim;33
2025-08-17;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;17;7;Domingo;Sim;33
2025-08-18;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;18;1;Segunda-feira;Não;34
2025-08-19;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;19;2;Terça-feira;Não;34
2025-08-20;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;20;3;Quarta-feira;Não;34
2025-08-21;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;21;4;Quinta-feira;Não;34
2025-08-22;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;22;5;Sexta-feira;Não;34
2025-08-23;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;23;6;Sábado;Sim;34
2025-08-24;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;24;7;Domingo;Sim;34
2025-08-25;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;25;1;Segunda-feira;Não;35
2025-08-26;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;26;2;Terça-feira;Não;35
2025-08-27;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;27;3;Quarta-feira;Não;35
2025-08-28;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;28;4;Quinta-feira;Não;35
2025-08-29;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;29;5;Sexta-feira;Não;35
2025-08-30;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;30;6;Sábado;Sim;35
2025-08-31;2025;8;Agosto;Ago;2025-08;202508;3;T3;2025-T3;31;7;Domingo;Sim;35
2025-09-01;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;1;1;Segunda-feira;Não;36
2025-09-02;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;2;2;Terça-feira;Não;36
2025-09-03;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;3;3;Quarta-feira;Não;36
2025-09-04;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;4;4;Quinta-feira;Não;36
2025-09-05;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;5;5;Sexta-feira;Não;36
2025-09-06;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;6;6;Sábado;Sim;36
2025-09-07;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;7;7;Domingo;Sim;36
2025-09-08;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;8;1;Segunda-feira;Não;37
2025-09-09;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;9;2;Terça-feira;Não;37
2025-09-10;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;10;3;Quarta-feira;Não;37
2025-09-11;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;11;4;Quinta-feira;Não;37
2025-09-12;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;12;5;Sexta-feira;Não;37
2025-09-13;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;13;6;Sábado;Sim;37
2025-09-14;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;14;7;Domingo;Sim;37
2025-09-15;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;15;1;Segunda-feira;Não;38
2025-09-16;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;16;2;Terça-feira;Não;38
2025-09-17;2025;9;Setembro;Set;2025-09;202509;3;T3;2025-T3;17;3;Quarta-feira;Não;38
